time,row,col,demand
235,5,5,34
692,2,0,0
147,5,0,0
406,4,1,11
204,2,3,169
417,1,1,0
499,1,5,167
61,2,6,96
291,3,2,0
557,2,0,0
565,3,6,32
290,6,2,0
438,4,2,66
674,5,7,41
180,0,6,7
616,5,4,57
501,0,4,59
565,7,1,0
568,2,0,0
52,0,3,6
649,6,0,0
105,4,2,0
141,4,2,0
169,7,2,19
243,0,4,17
449,4,3,91
114,1,7,27
335,0,1,36
185,2,0,0
365,4,5,50
201,7,6,5
392,1,3,0
197,6,3,0
589,4,2,0
454,3,4,53
179,6,2,7
559,3,4,10
130,2,7,122
366,3,5,28
704,7,1,0
44,1,2,46
123,7,1,0
477,5,2,0
477,4,1,0
85,1,3,272
615,7,3,0
432,6,4,33
512,6,3,0
332,7,2,0
102,2,4,0
694,2,4,226
658,0,0,0
250,7,1,0
405,6,2,0
454,1,6,78
676,0,4,74
386,3,0,7
645,7,0,0
410,1,7,164
484,0,7,59
706,3,4,69
319,5,5,0
490,4,0,0
376,6,7,7
564,0,4,10
7,2,4,0
289,2,2,83
564,6,5,0
553,6,5,26
60,4,4,51
54,0,2,6
332,0,3,51
306,6,3,0
323,7,4,0
9,7,3,5
200,4,3,0
141,1,6,777
602,2,7,139
148,6,0,0
602,0,2,64
443,0,3,13
98,3,6,29
256,0,2,17
136,0,1,4
670,6,6,204
316,4,1,20
14,0,5,92
600,3,5,185
222,0,5,0
659,5,7,0
173,2,4,19
155,6,2,0
706,6,6,0
648,5,3,31
35,4,2,9
626,4,5,134
390,0,4,18
220,1,1,0
216,3,1,5
575,6,4,52
685,1,6,41
311,6,6,166
645,5,1,0
552,1,5,445
185,3,1,4
484,0,4,59
503,7,3,0
218,0,3,26
248,2,7,0
638,5,5,19
538,3,4,15
667,4,6,122
422,5,4,51
317,1,0,0
219,1,2,8
381,3,4,79
33,4,2,0
258,1,1,14
81,5,1,6
695,7,3,12
416,3,6,7
220,2,6,29
682,5,1,0
499,4,0,8
119,1,3,70
426,3,4,70
494,2,7,86
504,6,5,15
601,5,1,0
715,1,7,324
715,6,6,35
195,3,0,0
541,5,4,15
148,6,5,0
543,6,4,15
334,1,2,32
263,0,1,0
115,1,0,0
74,3,4,10
352,6,1,0
173,6,6,0
604,6,4,0
729,7,6,0
114,3,3,17
307,2,5,117
642,5,2,0
634,7,3,0
150,5,5,0
12,0,4,65
399,2,7,119
532,4,7,95
396,6,0,0
76,4,3,28
428,7,1,0
155,3,0,11
706,5,3,0
572,0,3,219
652,0,2,51
32,7,2,0
95,6,3,22
344,1,7,0
12,1,7,114
542,4,2,0
584,6,4,10
345,3,4,0
500,6,7,14
362,2,5,170
32,3,0,0
408,2,6,1083
205,4,1,16
97,7,6,29
336,2,2,48
401,1,0,0
625,4,5,116
513,0,7,15
602,1,2,75
615,4,5,64
478,0,1,61
647,7,1,0
89,2,1,32
461,3,3,42
102,2,7,0
724,6,3,73
410,6,5,12
67,7,5,15
615,5,0,0
369,6,1,0
242,6,4,17
182,7,0,0
366,7,4,0
709,1,0,0
537,3,3,0
66,7,3,3
338,4,7,27
450,1,0,0
344,0,2,0
50,2,6,19
55,0,6,0
608,5,3,11
167,5,4,7
292,5,4,9
112,0,1,4
131,7,2,0
588,7,4,0
196,3,0,0
504,6,4,23
341,3,5,37
390,4,5,11
358,6,3,21
569,7,3,0
107,0,7,23
283,2,3,41
106,7,0,0
109,6,6,13
501,6,2,0
34,6,4,49
349,5,1,0
146,3,1,0
11,5,3,0
471,7,0,0
414,1,3,31
348,0,4,6
98,1,2,23
691,6,0,0
390,2,4,11
580,3,1,27
591,6,7,27
354,5,0,0
95,7,2,0
578,4,2,0
254,3,3,103
480,3,3,81
553,3,2,32
149,5,0,0
202,4,3,0
545,6,3,25
465,6,0,0
221,3,2,0
70,3,6,508
685,6,1,0
326,5,4,6
365,4,6,11
575,2,5,703
731,2,7,154
70,1,4,111
621,7,4,11
667,7,5,0
619,6,0,0
661,3,2,20
670,5,5,235
453,5,3,8
124,4,2,0
724,3,1,36
691,0,0,0
661,1,1,12
400,5,4,41
466,5,1,0
424,2,6,144
88,6,7,60
402,5,4,11
606,4,0,11
573,5,4,16
301,0,7,74
248,0,0,0
331,4,1,20
623,2,0,0
215,1,1,5
289,7,6,49
14,4,0,0
152,2,6,66
87,3,2,26
512,4,3,23
550,3,7,65
408,5,7,87
726,0,4,1194
284,0,5,14
338,4,6,210
572,7,5,16
199,0,4,0
706,3,6,303
371,7,0,0
373,1,5,148
236,1,6,16
357,7,3,6
294,6,1,9
278,3,6,18
360,6,7,39
315,1,5,103
615,2,4,64
83,6,5,19
452,7,4,0
231,1,3,21
239,6,3,8
638,5,2,0
229,5,2,0
245,7,4,0
28,5,1,0
134,2,1,0
392,6,4,0
516,7,6,38
593,7,1,0
600,2,5,167
378,1,7,79
615,5,4,11
579,6,5,34
97,1,0,0
589,7,6,34
277,1,5,9
553,4,7,84
310,0,3,117
230,7,4,5
589,1,5,166
76,0,7,4
128,5,2,0
224,5,4,0
429,2,2,24
194,6,4,8
45,5,2,0
670,7,7,20
533,7,6,9
154,0,3,44
150,2,5,4
520,7,2,0
398,3,7,11
14,5,4,0
115,7,4,40
341,6,6,0
222,7,4,0
531,0,4,80
343,7,4,0
622,1,6,57
549,0,1,25
573,6,2,10
129,5,3,42
89,0,4,73
230,2,5,37
479,4,0,8
81,5,6,53
264,7,1,0
188,2,3,43
291,5,5,0
719,3,0,0
419,1,0,0
324,3,2,20
635,3,2,0
626,1,0,19
173,1,4,0
104,1,1,0
704,4,3,225
247,7,5,0
456,6,2,0
381,5,4,28
660,1,7,12
50,1,3,19
95,7,3,0
432,5,3,33
97,2,6,27
515,6,1,0
405,1,2,37
339,0,4,33
541,0,1,25
566,7,2,0
35,1,5,708
268,4,4,29
399,4,2,0
571,4,7,94
589,7,3,0
695,0,3,202
304,1,4,19
665,2,5,204
155,2,6,238
714,4,4,69
51,4,7,0
73,6,2,0
273,3,6,14
605,5,4,0
653,0,1,12
605,7,7,0
465,7,6,0
356,4,6,81
518,6,3,0
286,7,2,0
202,5,5,5
101,0,1,0
326,1,0,0
6,2,2,0
71,7,5,0
68,0,5,1035
638,7,0,0
408,7,2,0
482,1,3,72
269,2,3,14
123,1,7,0
112,5,0,0
5,0,1,0
272,2,4,14
131,6,3,0
462,4,4,13
499,6,4,8
376,7,4,0
583,4,0,0
674,1,7,161
212,4,4,28
540,3,0,0
333,5,6,145
72,3,0,0
659,5,6,0
208,7,0,0
152,4,7,51
552,6,0,0
495,0,6,209
293,1,5,6
43,6,4,20
390,0,1,0
250,6,5,17
205,4,3,28
110,2,6,54
216,6,3,0
569,1,4,68
106,3,3,20
507,3,0,0
115,0,4,27
609,1,7,0
64,3,1,3
432,0,2,73
669,6,3,31
389,1,0,0
88,1,6,322
43,1,7,444
74,6,1,0
112,7,0,0
449,4,2,0
381,5,3,35
224,0,1,0
494,0,5,100
720,4,3,177
117,3,4,46
252,6,7,17
701,6,1,0
96,5,1,0
144,3,1,0
237,6,0,0
654,1,3,39
591,3,5,122
681,7,6,0
57,2,1,0
670,7,0,0
110,7,6,4
413,7,2,0
590,2,6,193
251,2,7,17
190,1,5,81
237,4,3,16
643,0,5,37
689,5,0,0
50,4,2,3
590,2,2,159
641,4,0,0
62,0,0,34
717,1,3,212
645,3,0,0
509,1,6,29
524,7,1,0
583,7,7,0
445,2,0,0
681,3,1,0
562,4,2,0
678,7,3,0
601,2,2,110
517,2,6,61
213,2,2,25
528,1,6,504
450,3,7,40
520,5,1,15
276,0,1,0
728,4,3,472
131,7,3,7
401,6,0,0
651,0,7,51
305,4,3,123
119,7,4,0
669,2,4,255
639,1,1,0
80,3,1,0
378,5,1,0
471,3,0,0
163,1,1,0
430,6,4,19
391,6,1,0
163,3,2,4
599,4,1,17
185,6,2,0
429,4,3,87
465,1,7,0
195,3,6,16
286,5,6,29
220,7,1,0
90,5,2,0
547,6,2,0
39,2,4,23
510,5,6,0
458,0,7,69
232,6,2,0
522,1,7,114
677,6,0,0
196,6,2,0
695,7,5,0
547,7,0,0
429,1,1,7
54,0,4,0
376,4,1,11
169,7,6,15
278,4,6,14
367,4,0,0
433,2,7,270
486,0,5,14
225,6,5,0
449,6,6,0
304,0,1,6
376,5,6,74
155,0,3,215
595,6,6,44
435,3,0,0
127,4,7,11
185,1,1,0
3,5,4,0
128,7,3,0
125,1,0,0
221,3,0,0
89,3,4,44
275,5,0,0
540,2,1,0
194,5,7,20
628,1,4,60
321,5,0,0
302,2,1,0
217,7,1,0
704,7,6,0
229,7,4,13
25,5,2,3
664,0,5,141
630,3,7,30
376,6,5,17
308,6,6,0
458,1,3,69
613,3,5,36
535,3,0,0
692,3,7,0
444,0,0,0
194,4,2,0
575,2,3,303
544,2,0,15
411,4,3,43
656,2,7,0
511,1,3,15
369,0,5,7
437,1,0,0
284,5,7,61
361,3,7,103
120,1,5,17
499,7,1,0
104,0,5,0
524,4,0,0
353,2,3,75
343,4,5,0
665,6,6,12
210,5,4,28
537,6,7,0
455,0,0,20
154,3,3,59
485,6,2,0
483,5,4,45
703,6,7,22
63,1,6,463
596,6,1,0
71,4,7,24
590,2,3,115
444,5,1,0
354,1,0,0
234,5,2,0
525,0,4,152
136,2,4,83
24,4,6,32
687,5,4,0
218,5,5,21
558,3,7,16
278,1,0,0
713,0,3,13
654,4,2,0
52,0,6,6
390,5,7,11
178,1,6,15
730,0,0,36
451,1,1,13
24,1,1,3
690,5,2,0
123,3,0,0
425,4,6,75
272,2,2,5
461,1,0,0
333,4,3,109
416,3,2,0
40,2,4,175
446,5,5,20
517,6,2,0
52,2,6,3
321,6,1,0
157,7,5,4
565,5,0,0
325,1,2,170
261,2,6,62
300,2,4,9
131,1,5,289
241,5,4,27
511,3,4,9
86,3,6,863
651,4,5,51
661,5,0,0
193,2,6,28
330,2,6,77
551,3,6,759
399,6,0,0
731,6,6,177
393,1,1,0
321,1,5,10
93,4,4,53
111,6,6,6
381,0,5,244
433,0,6,172
596,2,1,10
30,6,6,3
281,2,1,47
82,0,1,19
426,4,3,51
419,0,3,0
128,0,4,17
219,2,4,16
324,4,2,0
562,0,0,0
657,3,2,0
688,5,2,0
297,7,6,15
465,2,3,8
103,4,0,0
481,4,2,22
316,0,3,32
726,7,5,23
678,3,0,0
488,5,7,0
657,4,4,0
711,0,7,13
152,1,3,91
181,0,4,19
583,3,6,34
661,4,1,39
106,2,3,4
665,1,7,204
231,3,7,21
106,6,2,0
159,7,3,25
680,5,7,0
293,2,7,40
636,5,2,0
351,6,0,0
9,2,4,347
632,1,4,0
91,3,4,63
407,5,0,0
701,4,6,1370
698,5,6,78
74,4,7,12
195,4,0,0
426,0,7,156
412,7,6,7
671,3,2,31
176,2,7,7
45,2,7,63
713,1,3,13
524,7,3,9
628,6,5,11
493,6,0,0
623,6,0,0
563,3,6,52
210,1,5,105
310,3,6,324
308,2,5,113
682,2,1,12
316,3,6,71
396,2,7,89
470,1,4,69
54,1,1,0
112,2,0,0
604,0,2,18
513,2,5,9
638,2,5,60
559,7,5,0
404,3,6,202
627,1,1,37
284,5,6,41
350,2,2,37
364,5,7,22
111,1,0,0
479,1,2,61
470,6,1,0
469,0,5,27
435,6,2,8
28,3,1,3
440,6,1,0
401,5,6,41
704,3,3,22
506,5,2,9
230,6,3,0
395,3,6,7
556,0,6,110
683,7,2,0
660,7,4,0
130,5,1,0
598,3,6,247
418,1,7,0
708,5,7,22
352,0,1,10
389,4,0,0
657,1,3,0
607,5,1,0
612,0,3,46
442,4,0,0
467,4,6,0
628,1,6,37
315,1,4,20
645,2,7,116
428,1,5,188
141,3,7,28
130,4,5,139
67,4,4,160
354,1,2,27
166,7,3,7
658,2,6,12
529,2,5,135
267,0,2,5
133,7,6,0
640,5,5,19
13,2,5,123
384,0,2,41
118,2,0,4
729,4,0,0
285,0,4,47
576,1,5,650
151,6,4,0
645,3,7,78
576,5,3,17
549,1,0,0
6,0,4,0
721,7,4,14
290,3,3,0
223,4,1,0
533,6,5,25
558,5,3,0
85,1,6,249
422,6,6,12
384,3,1,18
554,0,5,177
638,6,3,11
92,7,7,41
0,5,1,0
148,2,5,0
99,1,2,10
334,3,6,319
116,6,4,0
637,1,4,11
667,5,4,39
523,3,0,0
229,5,4,0
520,1,4,53
228,5,6,0
296,0,2,9
226,7,2,0
514,4,6,9
171,3,1,0
213,5,6,448
112,4,4,17
164,5,0,0
559,4,3,142
708,1,1,13
418,7,7,0
59,7,6,9
413,4,2,0
518,7,0,0
101,1,2,6
353,3,3,71
166,3,7,234
237,4,2,0
575,4,1,10
278,3,0,0
176,4,3,0
293,1,2,9
254,6,3,14
626,1,4,146
120,2,5,46
566,6,5,32
718,1,6,225
30,4,5,3
550,3,1,9
191,1,2,12
109,6,7,4
390,1,5,7
688,5,3,0
474,2,0,0
481,2,7,45
393,6,6,0
42,7,0,0
479,1,7,111
718,7,7,13
335,6,4,26
419,3,2,0
495,4,6,50
315,6,1,0
106,3,1,0
239,1,7,26
503,6,7,8
173,5,4,4
206,7,5,0
384,4,7,37
97,6,1,0
48,6,6,6
491,4,0,0
420,6,5,7
539,6,6,0
76,1,6,0
325,6,0,0
9,3,1,33
194,0,2,12
654,3,3,71
126,7,0,0
227,5,1,0
528,0,0,0
64,4,0,9
352,0,7,98
343,5,5,17
53,6,0,0
292,0,7,49
251,5,1,0
554,3,5,326
357,5,1,0
307,5,4,19
235,3,6,29
669,3,7,63
504,1,5,275
280,3,1,0
213,5,2,12
352,0,6,108
647,7,2,0
547,2,5,175
412,0,4,43
12,0,5,331
43,0,2,72
687,6,3,0
554,3,0,0
705,4,0,0
666,5,6,51
386,6,7,18
341,3,3,54
208,3,4,68
360,7,7,68
0,3,5,19
97,6,0,0
552,0,7,293
8,5,1,22
175,4,0,0
430,3,6,200
602,3,4,121
455,5,1,0
550,3,3,80
548,2,5,240
335,0,4,139
0,7,2,0
577,3,0,0
664,4,2,0
300,1,1,0
719,4,7,112
473,3,3,82
676,0,3,107
67,3,4,100
25,0,7,9
247,1,7,0
379,5,5,142
285,6,1,0
693,5,4,33
565,6,5,16
658,6,2,0
657,3,6,0
128,4,1,0
65,1,7,425
537,2,0,0
54,5,4,0
640,3,4,60
152,4,5,7
487,4,3,64
125,4,4,0
379,3,2,7
728,7,3,36
414,6,0,0
14,4,3,181
257,3,6,116
615,2,0,0
327,7,2,0
209,7,6,5
479,5,6,180
364,5,0,0
322,2,2,0
467,7,2,0
654,6,1,0
514,7,6,0
74,5,0,0
65,6,6,42
57,4,4,186
728,2,7,2550
451,6,1,0
423,4,4,31
37,3,4,23
603,2,7,121
232,1,6,5
719,2,0,0
455,7,0,0
635,7,4,0
584,4,0,0
324,2,0,0
369,5,5,0
318,4,3,103
629,2,6,49
457,3,1,21
501,5,1,8
601,5,3,11
122,7,4,0
674,6,7,86
18,4,6,440
238,4,0,0
519,3,7,129
168,7,0,0
661,1,5,325
263,2,0,0
15,2,1,0
185,5,7,24
212,2,1,0
390,7,2,0
119,1,7,27
362,4,4,103
196,0,0,8
249,5,4,0
372,3,4,7
51,6,1,0
326,3,6,71
554,6,0,0
712,5,7,0
618,6,2,11
610,4,1,0
107,4,2,0
617,6,6,0
531,7,1,0
637,5,4,0
330,6,0,0
633,5,6,0
329,0,2,20
576,1,0,0
520,0,3,123
597,6,1,0
645,7,4,0
168,4,0,0
406,1,3,156
41,1,1,6
141,0,2,42
669,5,1,0
170,4,0,0
583,4,6,10
464,3,4,0
31,4,4,9
604,0,7,103
297,6,1,0
183,3,2,4
104,0,2,10
434,2,4,66
419,6,7,0
532,2,3,49
694,6,3,202
435,2,5,111
613,7,3,0
464,4,1,13
285,3,7,29
378,5,7,28
559,5,4,32
558,2,7,58
528,4,6,439
128,2,7,56
320,5,5,10
571,3,1,10
438,1,7,45
506,1,2,38
68,7,5,24
202,2,3,16
129,4,1,11
95,0,0,0
585,3,1,17
565,3,7,16
199,2,6,0
689,3,5,0
344,5,0,0
208,3,0,0
502,4,2,0
700,6,7,43
48,6,3,0
329,5,4,32
54,0,0,0
72,5,7,6
570,7,1,0
114,1,5,23
244,6,0,0
183,4,1,7
427,0,5,101
23,3,5,82
438,7,4,0
624,1,7,86
185,1,3,27
310,6,3,0
231,3,2,21
590,6,7,10
389,6,6,0
124,0,6,0
160,2,3,121
250,2,7,5
91,7,7,6
301,0,3,141
594,0,2,115
322,6,0,0
60,2,4,262
40,6,5,9
497,1,5,145
231,7,5,0
563,4,3,0
232,4,4,13
243,3,6,44
459,5,1,13
464,5,7,0
228,7,4,0
5,0,2,0
198,3,6,0
179,5,0,0
158,6,1,4
684,1,7,54
102,2,3,17
627,6,1,0
680,0,6,0
25,5,6,3
557,3,1,0
408,2,1,7
357,0,0,6
447,7,6,13
502,5,3,0
590,5,1,0
487,4,1,8
172,3,4,24
730,0,6,132
672,1,6,897
325,0,7,71
592,6,5,44
2,4,0,0
204,7,5,12
657,1,0,0
180,1,7,7
74,5,2,19
401,4,3,30
728,4,0,0
668,4,2,12
527,0,3,123
337,2,3,75
40,6,3,0
408,3,1,39
4,2,6,5
327,0,7,109
701,2,0,0
675,4,6,107
4,4,2,0
713,1,1,0
413,0,0,0
502,6,0,0
166,6,4,14
127,7,6,4
161,0,2,37
130,2,0,4
552,6,1,10
468,5,2,0
512,5,2,0
665,0,5,82
420,1,2,51
367,6,5,0
293,7,3,0
234,7,5,5
568,4,5,100
422,3,1,12
405,2,3,215
279,0,0,0
181,2,3,15
12,1,5,276
105,2,0,0
293,7,4,0
51,1,1,0
716,0,2,69
108,4,5,43
648,3,3,90
184,1,0,0
165,2,7,227
333,1,4,93
521,6,6,23
429,0,5,125
563,0,1,0
662,6,3,0
682,4,2,0
511,1,2,0
714,0,5,0
703,5,2,0
591,2,0,10
147,7,1,0
241,7,4,27
433,4,1,8
428,3,7,55
727,2,5,2360
447,5,5,8
527,3,6,942
548,7,0,0
451,2,1,0
717,5,0,0
511,2,5,0
18,4,3,77
483,7,3,0
360,0,7,404
254,3,1,5
347,3,4,10
222,3,2,0
395,7,4,0
71,6,5,12
405,7,0,0
37,6,2,9
445,2,5,20
701,7,4,0
459,4,0,8
16,2,0,0
731,7,7,14
579,0,6,176
644,4,0,0
76,2,0,0
168,5,2,4
490,4,1,0
354,3,5,189
317,4,0,0
38,6,6,37
588,3,4,54
53,3,6,0
200,4,6,0
127,1,4,0
574,1,2,126
724,5,2,0
240,0,4,39
533,7,4,9
464,4,6,8
677,2,2,21
263,5,3,0
145,7,0,0
55,3,3,6
395,1,2,0
719,1,7,212
460,2,7,61
243,0,0,0
459,5,6,0
83,2,1,4
203,6,6,0
413,6,3,0
213,1,7,65
631,0,3,30
644,3,7,60
541,0,3,31
204,2,6,28
653,6,0,0
149,7,3,0
547,7,3,15
106,4,7,17
141,0,5,192
254,6,5,62
252,0,3,36
604,2,7,128
416,2,3,0
731,7,1,0
576,0,5,450
222,5,3,5
420,3,6,7
410,2,5,313
245,4,3,14
201,2,7,0
154,2,2,25
676,7,7,0
54,6,3,0
299,0,6,6
710,2,1,0
296,0,3,6
69,5,5,72
410,7,4,12
229,1,5,16
360,4,4,28
640,0,0,60
722,6,5,59
91,4,1,6
702,3,7,112
245,6,6,0
473,5,0,0
683,6,4,21
258,0,2,22
103,0,4,20
222,3,5,0
219,2,3,8
293,2,0,0
193,4,7,40
291,6,4,0
609,5,7,18
316,6,4,10
517,4,2,0
67,7,6,15
121,6,6,7
222,1,1,0
97,1,7,43
506,4,0,0
151,6,1,0
187,1,1,0
276,3,6,14
233,3,1,5
342,0,4,10
19,4,3,24
513,7,3,0
539,4,4,15
620,3,1,18
195,5,0,0
308,2,6,132
724,7,5,23
573,0,0,0
480,7,7,45
509,4,2,0
13,0,2,90
690,5,5,0
555,0,3,58
483,5,5,50
524,3,5,161
715,6,2,0
67,2,6,2179
680,1,2,12
225,7,4,8
59,4,3,42
233,7,2,0
223,1,4,5
623,5,5,249
403,2,3,41
677,2,4,33
274,2,3,5
512,3,3,9
539,6,7,0
283,3,0,0
254,7,7,0
524,7,2,0
165,2,4,59
525,4,2,0
62,3,2,3
50,7,0,0
711,2,0,0
175,0,6,0
546,2,7,120
47,2,4,32
495,3,2,22
252,4,0,0
589,1,7,78
313,1,6,263
596,1,0,0
546,6,2,0
455,1,1,8
119,4,0,4
332,0,4,109
723,2,6,3208
38,5,1,0
12,1,1,0
588,4,2,0
301,1,1,6
661,6,2,0
7,7,0,0
694,3,1,12
23,7,6,0
186,7,2,0
79,1,3,0
49,2,7,27
721,4,0,23
730,7,1,0
591,0,5,166
238,2,2,26
508,2,5,91
170,1,6,0
161,5,6,608
434,2,2,91
482,3,2,14
244,0,6,17
160,0,5,201
463,5,0,0
696,5,5,99
162,0,4,69
465,1,3,0
719,7,3,0
142,4,7,31
126,0,4,0
359,7,2,0
309,1,0,0
154,5,5,69
489,3,1,0
143,3,7,31
257,0,2,36
400,0,1,11
652,5,4,31
161,1,6,457
439,1,3,33
11,3,0,0
343,3,7,17
716,4,3,0
371,1,0,0
244,3,3,9
223,0,1,0
694,4,6,107
15,0,7,118
403,2,6,149
388,2,2,53
610,1,0,0
681,4,4,41
689,6,1,0
404,2,0,0
292,6,1,0
401,6,6,37
682,1,7,12
565,3,0,0
146,2,4,4
240,6,4,5
597,6,3,10
421,5,7,39
534,2,0,0
382,1,5,358
606,6,7,0
366,6,6,0
289,2,6,40
631,6,6,0
446,6,0,0
657,6,4,12
259,6,7,9
316,2,3,61
326,7,4,0
246,2,3,0
345,4,2,0
296,6,7,0
386,2,1,0
588,6,2,0
270,4,1,5
3,6,2,0
560,4,0,0
212,3,7,68
166,3,5,1079
65,0,1,9
202,6,3,0
59,2,4,147
576,7,4,10
31,4,5,0
250,6,0,0
63,7,3,3
369,0,1,0
570,5,2,10
454,3,5,53
255,0,4,14
102,3,0,0
336,3,3,125
482,0,6,203
220,3,4,13
203,4,0,0
257,3,4,44
189,6,0,0
423,7,1,0
295,2,2,0
366,3,6,39
449,3,0,0
175,1,5,0
106,6,1,0
548,1,7,215
538,0,4,9
0,2,4,14
612,0,6,18
86,4,6,739
618,1,5,110
698,1,1,0
204,1,4,40
11,7,7,0
183,2,6,34
75,6,1,0
537,3,4,0
548,2,0,0
216,4,3,13
444,2,4,0
392,4,1,0
162,7,5,7
535,4,0,0
394,7,7,0
28,6,4,0
680,5,1,0
196,5,0,0
625,0,7,134
402,3,1,11
259,0,2,22
271,2,7,0
69,6,2,0
622,1,5,92
320,3,5,20
60,0,4,135
578,2,6,369
685,4,0,0
87,2,6,980
552,7,4,0
205,1,1,5
474,5,6,42
469,7,5,0
284,5,4,5
625,7,1,0
424,1,5,132
151,0,4,7
40,3,7,138
724,4,5,708
224,1,0,0
149,6,5,0
369,7,2,0
444,7,2,0
454,7,7,25
650,5,4,31
504,2,5,433
111,3,0,0
151,0,7,4
376,0,6,142
633,1,2,11
555,3,0,0
541,1,0,55
177,4,3,0
142,2,3,63
389,6,0,0
21,2,6,454
65,6,3,0
315,2,5,51
84,2,6,421
476,7,2,0
703,2,7,134
62,5,4,24
13,1,5,263
409,2,2,55
685,7,5,0
683,0,1,0
487,7,1,0
245,1,0,0
260,0,1,0
538,4,5,15
450,6,7,20
470,6,7,0
144,2,0,0
203,2,1,5
212,5,4,36
432,3,3,111
698,7,2,0
626,5,2,49
73,6,5,4
151,7,7,0
614,7,2,0
678,3,1,0
416,2,7,0
216,7,1,0
151,6,3,0
230,6,7,8
184,5,6,7
711,0,2,0
251,5,2,0
462,5,0,0
693,4,6,41
504,7,4,23
368,1,2,0
717,6,4,22
504,3,3,129
522,3,5,252
534,4,5,25
166,1,2,23
46,6,4,3
355,7,3,0
86,2,5,310
506,2,1,9
373,2,5,273
99,2,4,10
117,7,7,23
382,5,7,68
194,7,7,8
380,4,0,7
442,5,4,0
494,3,1,36
505,1,7,91
544,4,7,215
615,7,6,0
649,7,6,39
552,4,3,200
404,1,3,126
584,3,4,0
499,4,1,8
421,2,2,24
235,3,2,29
267,6,7,14
25,6,4,9
425,4,0,0
651,5,4,39
554,0,0,0
658,5,7,0
175,7,2,0
389,2,7,37
501,4,0,28
547,4,1,15
428,6,6,43
653,3,2,12
603,2,1,0
114,6,2,0
293,7,0,0
475,0,4,69
39,3,4,68
435,0,5,73
585,0,4,0
631,0,4,30
517,3,0,0
562,0,2,0
455,3,5,86
229,4,5,26
540,4,7,49
322,5,3,0
154,5,0,0
325,5,4,36
645,5,3,60
35,4,6,54
249,0,4,22
481,7,2,0
575,6,6,42
84,2,7,117
466,3,4,0
656,2,4,0
569,6,1,0
433,3,0,0
214,5,4,16
532,3,5,190
730,4,4,141
505,6,6,9
98,2,1,0
695,2,4,140
219,4,2,0
94,1,1,0
486,7,7,0
561,7,7,0
453,0,5,40
361,1,4,148
322,2,6,0
336,2,3,125
129,5,4,46
136,3,7,74
668,7,0,0
314,5,1,10
296,6,1,0
448,0,6,45
597,7,6,17
476,5,7,48
178,1,0,0
534,2,7,40
570,3,3,68
392,3,0,0
453,1,7,73
516,3,5,23
130,5,4,35
551,3,7,25
124,6,5,11
337,7,7,0
434,1,3,197
669,6,7,63
131,5,5,59
263,0,5,14
533,0,6,80
21,7,1,0
8,0,1,3
210,1,6,121
313,3,5,148
63,3,4,150
555,2,1,0
388,7,6,7
689,7,0,0
450,3,5,106
386,0,3,108
599,0,3,210
248,1,6,0
728,2,6,3208
367,5,2,0
356,3,5,237
226,4,7,0
250,4,3,5
344,1,1,0
391,3,2,0
607,6,4,36
109,5,4,29
35,4,0,3
491,1,2,8
286,5,4,9
566,3,3,84
239,1,2,50
443,6,7,0
108,6,3,0
459,4,2,0
560,1,1,0
337,7,6,33
378,1,0,7
170,1,3,0
331,0,3,109
197,7,5,0
472,7,1,0
726,4,2,0
525,6,2,0
680,2,5,0
62,7,7,3
610,0,1,0
668,7,5,31
362,1,2,28
338,4,3,304
165,3,0,0
559,1,0,0
71,6,1,0
112,5,6,29
581,5,0,0
347,5,6,0
217,0,6,64
94,7,5,0
94,2,5,98
348,4,6,10
116,0,2,50
726,6,5,281
20,0,3,104
210,7,4,28
235,1,5,16
152,5,6,0
210,3,6,290
267,2,1,0
152,1,0,0
290,1,6,6
103,6,6,4
542,3,5,129
665,1,5,192
240,4,6,31
566,3,6,177
228,4,6,0
260,4,4,27
10,6,4,0
41,0,4,376
122,0,0,0
69,0,2,39
488,4,2,36
705,6,0,0
389,1,3,37
218,1,4,5
728,1,0,45
238,3,2,0
571,6,6,10
364,6,0,0
569,2,1,10
165,2,2,7
463,6,2,0
453,2,4,86
317,0,4,10
392,7,3,0
634,4,1,0
100,5,4,0
397,3,1,23
115,5,5,63
104,6,1,0
154,4,2,0
352,0,2,44
253,0,4,17
507,5,0,0
690,6,1,0
35,2,6,441
256,6,5,14
318,6,0,0
686,5,7,0
433,1,5,172
393,3,7,0
104,6,7,29
137,2,6,934
643,0,4,37
573,2,4,126
274,5,6,0
604,5,6,28
579,1,5,98
67,6,1,0
231,5,5,26
400,4,3,112
480,3,1,22
706,2,7,69
107,2,7,17
151,4,0,0
297,7,3,0
699,4,6,808
521,0,1,9
408,5,0,12
351,7,2,0
219,0,5,34
379,7,5,11
413,6,6,0
419,3,3,0
641,1,4,37
714,6,0,0
339,6,7,10
5,5,0,0
205,4,6,8
697,5,7,99
117,3,7,6
353,4,6,75
217,3,5,50
564,5,1,0
197,2,3,8
649,2,1,0
505,4,1,0
479,4,7,56
251,4,6,5
536,0,4,15
191,2,3,53
158,5,5,172
525,3,1,0
205,4,2,81
474,6,2,0
95,3,6,51
511,7,2,0
85,0,1,4
314,5,4,20
728,4,5,2019
576,1,1,10
299,7,4,0
222,0,0,0
24,7,0,0
244,5,4,0
52,3,0,0
580,5,7,54
